query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	TRUE	7.41e-06	53	191	9	0.047	0.17	GO:0007272	BP	25	ensheathment of neurons	1	ENSG00000068903,ENSG00000100146,ENSG00000102934,ENSG00000123560,ENSG00000124920,ENSG00000148826,ENSG00000167755,ENSG00000172005,ENSG00000197971
1	TRUE	7.41e-06	11	232	6	0.026	0.545	GO:0043209	CC	68	myelin sheath	1	ENSG00000068903,ENSG00000105357,ENSG00000105695,ENSG00000176658,ENSG00000184144,ENSG00000197971
1	TRUE	1.88e-05	663	280	32	0.114	0.048	GO:0032989	BP	27	cellular component morphogenesis	1	ENSG00000012171,ENSG00000019144,ENSG00000028116,ENSG00000033327,ENSG00000071054,ENSG00000075539,ENSG00000081479,ENSG00000092421,ENSG00000092529,ENSG00000105357,ENSG00000105695,ENSG00000105707,ENSG00000109458,ENSG00000109686,ENSG00000116574,ENSG00000128283,ENSG00000131899,ENSG00000135905,ENSG00000136541,ENSG00000136960,ENSG00000137710,ENSG00000147459,ENSG00000149798,ENSG00000157827,ENSG00000176438,ENSG00000180834,ENSG00000182168,ENSG00000187164,ENSG00000187764,ENSG00000197892,ENSG00000198121,ENSG00000198753
1	TRUE	6.09e-05	590	552	42	0.076	0.071	GO:0008092	MF	81	cytoskeletal protein binding	1	ENSG00000011426,ENSG00000012048,ENSG00000064042,ENSG00000072864,ENSG00000092529,ENSG00000099331,ENSG00000100242,ENSG00000104419,ENSG00000105357,ENSG00000106078,ENSG00000115935,ENSG00000122367,ENSG00000125746,ENSG00000126878,ENSG00000128591,ENSG00000129515,ENSG00000135049,ENSG00000136717,ENSG00000136861,ENSG00000137710,ENSG00000137941,ENSG00000141376,ENSG00000143375,ENSG00000150764,ENSG00000151914,ENSG00000154493,ENSG00000157483,ENSG00000158352,ENSG00000159433,ENSG00000159713,ENSG00000165410,ENSG00000166173,ENSG00000168314,ENSG00000168522,ENSG00000169398,ENSG00000170759,ENSG00000176438,ENSG00000176658,ENSG00000180834,ENSG00000187164,ENSG00000196535,ENSG00000262246
1	TRUE	0.000217	145	145	10	0.069	0.069	GO:0005938	CC	62	cell cortex	1	ENSG00000011426,ENSG00000019144,ENSG00000075539,ENSG00000080815,ENSG00000108387,ENSG00000131899,ENSG00000136541,ENSG00000137710,ENSG00000158352,ENSG00000168314
1	TRUE	0.000224	99	278	11	0.04	0.111	GO:0008360	BP	60	regulation of cell shape	1	ENSG00000028116,ENSG00000105707,ENSG00000116574,ENSG00000128283,ENSG00000136541,ENSG00000137710,ENSG00000149798,ENSG00000176438,ENSG00000187764,ENSG00000198121,ENSG00000198753
1	TRUE	0.000307	391	142	15	0.106	0.038	GO:0031344	BP	34	regulation of cell projection organization	1	ENSG00000011426,ENSG00000075651,ENSG00000080815,ENSG00000103540,ENSG00000105695,ENSG00000128283,ENSG00000136541,ENSG00000136960,ENSG00000137710,ENSG00000154642,ENSG00000187164,ENSG00000187764,ENSG00000197892,ENSG00000198121,ENSG00000198753
1	TRUE	0.000344	211	232	14	0.06	0.066	GO:0030424	CC	67	axon	1	ENSG00000068903,ENSG00000080815,ENSG00000081479,ENSG00000092421,ENSG00000105357,ENSG00000131899,ENSG00000135525,ENSG00000136541,ENSG00000157978,ENSG00000176658,ENSG00000184144,ENSG00000187164,ENSG00000197892,ENSG00000197971
1	TRUE	0.000707	428	267	21	0.079	0.049	GO:0007417	BP	52	central nervous system development	1	ENSG00000005513,ENSG00000068903,ENSG00000072864,ENSG00000080815,ENSG00000100146,ENSG00000123560,ENSG00000124920,ENSG00000125820,ENSG00000132702,ENSG00000146122,ENSG00000154642,ENSG00000158352,ENSG00000158715,ENSG00000167755,ENSG00000168758,ENSG00000172005,ENSG00000173786,ENSG00000174607,ENSG00000182168,ENSG00000197971,ENSG00000204655
1	TRUE	0.000875	23	542	7	0.013	0.304	GO:0045178	CC	33	basal part of cell	1	ENSG00000019144,ENSG00000091513,ENSG00000110911,ENSG00000151914,ENSG00000157978,ENSG00000158352,ENSG00000240583
